#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Time Remaining"
2010.0%	402000	-29684.629914660763	302.06009571684757	119	23:50:44
2015.0%	403000	-29759.230690716766	302.36007312062674	119	23:50:43
2020.0%	404000	-29614.961616356246	310.45259845902785	119	23:50:41
2025.0%	405000	-29748.287151680386	298.8065774140339	119	23:50:40
2030.0%	406000	-29907.003398473724	300.6631595129394	119	23:50:38
2035.0%	407000	-29882.58843712858	307.65981326107953	119	23:50:37
2040.0%	408000	-30222.23102603969	300.22700365059444	119	23:50:35
2045.0%	409000	-29824.263988509105	299.73076742872837	119	23:50:34
2050.0%	410000	-29935.1092190505	292.57302624791674	119	23:50:32
2055.0%	411000	-30053.808962172247	305.4585269759026	119	23:50:31
2060.0%	412000	-29666.01416695994	291.77160365106005	119	23:50:29
2065.0%	413000	-29920.41120915697	302.8856226923389	119	23:50:28
2070.0%	414000	-29903.753105432465	301.00357219868494	119	23:50:27
2075.0%	415000	-30102.84516633945	294.01006669979637	119	23:50:25
2080.0%	416000	-30163.42008085706	288.9544428121129	119	23:50:24
2085.0%	417000	-29594.165406239656	300.00199346300195	119	23:50:22
2090.0%	418000	-30089.209776640608	308.8878252978933	119	23:50:21
2095.0%	419000	-30138.575339516887	293.33958158402066	119	23:50:19
2100.0%	420000	-30248.7834465419	299.05297754780025	119	23:50:18
2105.0%	421000	-29848.595011916535	298.06706394074877	119	23:50:16
2110.0%	422000	-29943.545183122682	306.02467724119424	119	23:50:15
2115.0%	423000	-29877.88150495186	305.8569425453475	119	23:50:13
2120.0%	424000	-29896.717445781658	299.5375659180027	119	23:50:12
2125.0%	425000	-29666.046299311216	304.45946556276186	119	23:50:11
2130.0%	426000	-29716.268821887003	298.73887364180194	119	23:50:09
2135.0%	427000	-29864.002804789838	303.36372967637766	119	23:50:08
2140.0%	428000	-29944.41214292613	299.3880187286591	119	23:50:06
2145.0%	429000	-29912.43125867835	314.7712551789841	119	23:50:05
2150.0%	430000	-29944.848800096865	307.6618918633832	119	23:50:03
2155.0%	431000	-29744.80779520297	303.05619046508326	119	23:50:02
2160.0%	432000	-29546.34990395271	297.9496698065244	119	23:50:00
2165.0%	433000	-29668.004510572442	303.69313100163896	119	23:49:59
2170.0%	434000	-29676.922700166702	300.3019165498006	119	23:49:57
2175.0%	435000	-29926.618699186423	307.84119831804804	119	23:49:56
2180.0%	436000	-30005.38293289175	299.8562229830288	119	23:49:55
2185.0%	437000	-29961.743335497682	290.10304247989603	119	23:49:53
2190.0%	438000	-29618.442077165266	299.7274091936846	119	23:49:52
2195.0%	439000	-29719.17563141047	302.18762553544605	119	23:49:50
2200.0%	440000	-29854.305109368783	288.38390897371295	119	23:49:49
2205.0%	441000	-29845.915399007034	302.4709044136081	119	23:49:47
2210.0%	442000	-29664.316423912125	292.7559750892422	119	23:49:46
2215.0%	443000	-30160.404216878116	303.59805822526675	119	23:49:44
2220.0%	444000	-30115.57396409512	293.4565418316397	119	23:49:43
2225.0%	445000	-30061.9585475068	297.68402687787	119	23:49:41
2230.0%	446000	-30168.88885359827	306.37370258946316	119	23:49:40
2235.0%	447000	-30132.745527234627	298.7119676292634	119	23:49:38
2240.0%	448000	-29931.780929390865	291.6873821843409	119	23:49:37
2245.0%	449000	-29591.705686430912	309.69740531651564	119	23:49:35
2250.0%	450000	-29786.88996664423	305.7912097131146	119	23:49:34
2255.0%	451000	-29975.02554901628	296.65678908581026	119	23:49:32
2260.0%	452000	-30109.225325866166	302.7057677278989	119	23:49:31
2265.0%	453000	-30023.43595224805	304.67882119238294	119	23:49:29
2270.0%	454000	-29974.20757487783	305.9138229970232	119	23:49:28
2275.0%	455000	-29749.342322575045	311.09309727342537	119	23:49:27
2280.0%	456000	-29834.473692244617	307.0945882289734	119	23:49:25
2285.0%	457000	-29951.22444053233	304.30242351467604	119	23:49:24
2290.0%	458000	-30041.81310511689	306.18431986635164	119	23:49:22
2295.0%	459000	-29949.793128366786	295.17727382401233	119	23:49:21
2300.0%	460000	-30090.76073698743	306.9316067266341	119	23:49:19
2305.0%	461000	-29880.551879658422	297.45847612025574	119	23:49:18
2310.0%	462000	-30110.283079466084	303.23743563110327	119	23:49:16
2315.0%	463000	-29987.531241710385	302.62462180165767	119	23:49:15
2320.0%	464000	-29841.079892160167	291.5955949477921	119	23:49:13
2325.0%	465000	-29758.680548808043	295.8224875941212	119	23:49:12
2330.0%	466000	-29951.34746077066	289.964087297735	119	23:49:10
2335.0%	467000	-30008.850886527507	297.11382997893315	119	23:49:09
2340.0%	468000	-29713.479623299267	295.4231547471822	119	23:49:07
2345.0%	469000	-29912.06388377867	297.923496219823	119	23:49:06
2350.0%	470000	-30224.058954952692	298.3572793870424	119	23:49:05
2355.0%	471000	-30204.25275000144	300.35856887971346	118	23:49:01
2360.0%	472000	-29881.174395970156	302.58112126458263	118	23:49:00
2365.0%	473000	-29564.7478782415	295.65106338715776	118	23:48:58
2370.0%	474000	-29783.6991368623	300.76213124991955	118	23:48:57
2375.0%	475000	-29617.66250506474	291.4777701169235	118	23:48:55
2380.0%	476000	-30063.555458753865	303.6261599771687	118	23:48:54
2385.0%	477000	-29898.90165500497	284.4708411438092	118	23:48:52
2390.0%	478000	-29904.138986132748	294.2802772714772	118	23:48:51
2395.0%	479000	-29720.85300365009	295.29760685953994	118	23:48:49
2400.0%	480000	-29684.19860553011	298.4276141127788	118	23:48:48
2405.0%	481000	-29681.132334381167	304.4574918906381	118	23:48:46
2410.0%	482000	-30030.22545769415	299.31387818364425	118	23:48:45
2415.0%	483000	-30031.233038536477	308.25694448590053	118	23:48:43
2420.0%	484000	-29839.377711107372	296.6139320836327	118	23:48:42
2425.0%	485000	-29770.160581432196	287.63136664534994	118	23:48:40
2430.0%	486000	-30063.24724444092	290.3902347471011	118	23:48:39
2435.0%	487000	-29689.125166836253	303.7282590567588	118	23:48:37
2440.0%	488000	-30133.548776005773	294.0113041543026	118	23:48:36
2445.0%	489000	-30253.809928837785	295.0914796111186	118	23:48:34
2450.0%	490000	-29938.365454028506	292.9296016394838	118	23:48:33
2455.0%	491000	-29855.3424953027	306.22211516955235	118	23:48:31
2460.0%	492000	-29582.48710855315	302.69069698039164	118	23:48:30
2465.0%	493000	-29555.419251449348	289.974144793085	118	23:48:28
2470.0%	494000	-30057.769098634133	304.61000501357364	118	23:48:27
2475.0%	495000	-29626.850078182295	301.09228288685983	118	23:48:25
2480.0%	496000	-29719.508703089232	305.18224623050827	118	23:48:24
2485.0%	497000	-29885.40658086611	306.61946905570034	118	23:48:22
2490.0%	498000	-29882.961378515727	295.30453916028534	118	23:48:21
2495.0%	499000	-29845.912355994777	302.4006697071928	118	23:48:20
2500.0%	500000	-29978.152935349208	296.225002167557	118	23:48:18
2505.0%	501000	-29954.249366696604	303.15710881068907	118	23:48:17
2510.0%	502000	-29851.340226624656	313.28329349613745	118	23:48:15
2515.0%	503000	-30122.209623875795	297.61063211137554	118	23:48:14
2520.0%	504000	-30113.592134988285	298.87531793433317	118	23:48:12
2525.0%	505000	-29808.40340252826	298.51068013401573	118	23:48:11
2530.0%	506000	-29945.851576820423	304.8958551410012	118	23:48:09
2535.0%	507000	-29983.485377631034	304.26476237209596	118	23:48:08
2540.0%	508000	-30181.59662870856	308.26229368589367	118	23:48:06
2545.0%	509000	-30000.765785262192	289.17328526541297	118	23:48:05
2550.0%	510000	-29873.448394970706	300.7297490814196	118	23:48:03
2555.0%	511000	-29932.393719192216	309.4648018729995	118	23:48:02
2560.0%	512000	-29900.18424284496	292.86143552856726	118	23:48:00
2565.0%	513000	-30109.993084404065	296.99150322310544	118	23:47:59
2570.0%	514000	-30059.05950060734	299.6671210329439	118	23:47:57
2575.0%	515000	-29987.13400862203	303.12135845204443	118	23:47:56
2580.0%	516000	-30036.47620650148	309.3794957687959	118	23:47:54
2585.0%	517000	-30072.522034279595	300.83004381091786	118	23:47:53
2590.0%	518000	-29945.73225352817	296.1818539227332	118	23:47:51
2595.0%	519000	-30078.05546004168	300.92411401330264	118	23:47:50
2600.0%	520000	-30049.172388265375	291.03185953393114	118	23:47:48
2605.0%	521000	-29791.60496672071	287.6450022674544	118	23:47:47
2610.0%	522000	-29910.97226933643	295.95870808496426	118	23:47:45
2615.0%	523000	-30158.930474267196	301.5756702668606	118	23:47:44
2620.0%	524000	-30617.255669560356	293.42937154865155	118	23:47:42
2625.0%	525000	-30412.357063369767	302.8786928051682	118	23:47:41
2630.0%	526000	-30070.504376033117	303.3847905276147	118	23:47:39
2635.0%	527000	-29783.486382855102	303.06761721011384	118	23:47:38
2640.0%	528000	-30154.6697940414	288.41802202965215	118	23:47:36
2645.0%	529000	-30440.483674548712	296.788874453782	118	23:47:35
2650.0%	530000	-29948.12063860442	295.9896214060527	118	23:47:33
2655.0%	531000	-30209.58476327377	298.9503482565869	118	23:47:32
2660.0%	532000	-30214.502479157003	297.1752036940603	118	23:47:30
2665.0%	533000	-30249.208126438665	287.34765040277676	118	23:47:29
2670.0%	534000	-30470.90779060038	292.16693314383855	118	23:47:27
2675.0%	535000	-30284.455732178176	295.2083039358329	118	23:47:26
2680.0%	536000	-29962.529040383204	296.88580494899355	118	23:47:24
2685.0%	537000	-29882.536870473617	285.46200997876065	118	23:47:23
2690.0%	538000	-29951.958124698343	293.7231877784527	118	23:47:21
2695.0%	539000	-30009.822701876168	298.33894342047734	118	23:47:20
2700.0%	540000	-29898.848567662062	304.5030905995618	118	23:47:18
2705.0%	541000	-29894.252135009156	304.92518015134766	118	23:47:15
2710.0%	542000	-29943.393373731495	289.3191615358812	118	23:47:14
2715.0%	543000	-30029.830818134622	293.7692776899873	118	23:47:12
2720.0%	544000	-30113.233750191604	305.7626557521144	118	23:47:11
2725.0%	545000	-29961.759425909433	294.24821926464665	118	23:47:09
2730.0%	546000	-30131.20249557431	298.7747611379321	118	23:47:08
2735.0%	547000	-30025.259972024418	297.8164679402819	118	23:47:06
2740.0%	548000	-30083.801620440936	295.8937890707541	118	23:47:05
2745.0%	549000	-30116.647440016444	293.30972335241273	118	23:47:03
2750.0%	550000	-29933.904701412685	299.8754758864314	118	23:47:01
2755.0%	551000	-29968.44350901019	287.2769075121366	118	23:47:00
2760.0%	552000	-29940.186733085517	300.70634915225	118	23:46:58
2765.0%	553000	-29825.639824081532	310.7469822253353	118	23:46:57
2770.0%	554000	-29913.625503741612	296.5603314308837	118	23:46:55
2775.0%	555000	-30151.405238433857	307.2518302625762	118	23:46:54
2780.0%	556000	-29782.831662678393	291.8754201512808	118	23:46:53
2785.0%	557000	-30054.487537275127	307.8749384062766	118	23:46:51
2790.0%	558000	-30068.10736536319	302.48759219315014	118	23:46:50
2795.0%	559000	-30041.84429064195	303.9604597549859	118	23:46:48
2800.0%	560000	-29984.473155802727	305.04182265420616	118	23:46:47
2805.0%	561000	-29789.861198296625	291.7058062688473	118	23:46:45
2810.0%	562000	-29927.26530573194	292.38879587549326	118	23:46:44
2815.0%	563000	-29881.940268720442	306.1014747539109	118	23:46:42
2820.0%	564000	-30047.257733080332	296.619336860217	118	23:46:41
2825.0%	565000	-29984.10886629281	311.01430563879666	118	23:46:39
2830.0%	566000	-30020.802524578234	297.40602818549524	118	23:46:38
2835.0%	567000	-29997.74097581461	297.40298760254245	118	23:46:36
2840.0%	568000	-29932.221115228196	304.0423454856255	118	23:46:35
2845.0%	569000	-29580.915272513434	291.47422917654364	117	23:46:33
2850.0%	570000	-29903.199878462503	312.19993820480954	117	23:46:32
2855.0%	571000	-29864.77153911328	294.51917085123046	117	23:46:30
2860.0%	572000	-29844.069010059902	300.47134546384814	117	23:46:29
2865.0%	573000	-29752.061826602265	306.2844123265955	117	23:46:27
2870.0%	574000	-29784.768636319466	288.82701444853353	117	23:46:26
2875.0%	575000	-30240.7342547203	301.5152322504156	117	23:46:24
2880.0%	576000	-30148.052085251315	295.9463741341583	117	23:46:23
2885.0%	577000	-30314.05898341458	297.93368211956	117	23:46:21
2890.0%	578000	-30028.037273247523	307.6125705791301	117	23:46:20
2895.0%	579000	-29964.09427853243	286.90301554995904	117	23:46:18
2900.0%	580000	-29990.497013622546	297.71115042154855	117	23:46:17
2905.0%	581000	-30017.97057507161	295.1948518101033	117	23:46:15
2910.0%	582000	-30106.855201390572	302.1448582988434	117	23:46:14
2915.0%	583000	-29962.261403978016	292.1699060098352	117	23:46:12
2920.0%	584000	-30033.604348150868	298.71290356491255	117	23:46:10
2925.0%	585000	-29882.55000707833	311.66572218264247	117	23:46:09
2930.0%	586000	-29846.897895584232	295.42729685755097	117	23:46:07
2935.0%	587000	-29856.06143310733	300.7273268127131	117	23:46:05
2940.0%	588000	-29757.660605307232	298.63198272631934	117	23:46:04
2945.0%	589000	-30003.776930263703	303.8656184963821	117	23:46:02
2950.0%	590000	-29959.219491652708	308.0606005118217	117	23:46:01
2955.0%	591000	-29961.652986708912	293.068229921127	117	23:45:59
2960.0%	592000	-29927.70644262625	302.48643471098313	117	23:45:58
2965.0%	593000	-30008.022442720423	301.1712193424067	117	23:45:56
2970.0%	594000	-29860.01548529454	298.99461695387686	117	23:45:54
2975.0%	595000	-29702.81197100345	302.97619157664155	117	23:45:53
2980.0%	596000	-29924.106671493762	303.75927726935606	117	23:45:51
2985.0%	597000	-29624.58400600718	305.7261525272817	117	23:45:50
2990.0%	598000	-29770.592756660044	307.80525624353356	117	23:45:48
2995.0%	599000	-29688.285900338553	296.7755580366968	117	23:45:47
3000.0%	600000	-30089.813972187636	294.4553972458462	117	23:45:45
3005.0%	601000	-29876.379067409784	316.1730306453714	117	23:45:44
3010.0%	602000	-29784.22315184804	301.3374134558483	117	23:45:42
3015.0%	603000	-29946.483869449905	294.2931792518978	117	23:45:41
3020.0%	604000	-29970.061226216552	307.57673502949615	117	23:45:39
3025.0%	605000	-29694.185372248845	300.22501760855204	117	23:45:38
3030.0%	606000	-29673.267465854442	302.7217708272813	117	23:45:36
3035.0%	607000	-30033.04678926419	301.1179103021873	117	23:45:35
3040.0%	608000	-29839.76984312522	290.01344197214956	117	23:45:33
3045.0%	609000	-30004.874377576285	305.0828365656121	117	23:45:32
3050.0%	610000	-29998.76909705228	300.19135207381464	117	23:45:30
3055.0%	611000	-30113.19650091324	300.22604407836855	117	23:45:29
3060.0%	612000	-30285.64334756005	292.0419622122942	117	23:45:27
3065.0%	613000	-29926.237543424824	287.45823876831247	117	23:45:26
3070.0%	614000	-29784.574902074906	300.50554540906205	117	23:45:24
3075.0%	615000	-29796.53011895588	303.31443795938935	117	23:45:23
3080.0%	616000	-29816.095671084564	294.13585773464325	117	23:45:21
3085.0%	617000	-29829.598592165537	304.22885257528264	117	23:45:20
3090.0%	618000	-29836.115194938844	304.004733520736	117	23:45:18
3095.0%	619000	-29961.851679438958	298.44336829879535	117	23:45:17
3100.0%	620000	-29840.142527942226	293.93556315159384	117	23:45:15
3105.0%	621000	-30021.707325201307	297.5394165983839	117	23:45:14
3110.0%	622000	-29792.19504682874	295.6038942916048	117	23:45:12
3115.0%	623000	-29980.84358587704	295.37267026177705	117	23:45:11
3120.0%	624000	-29875.069813360722	300.6759046851291	117	23:45:09
3125.0%	625000	-30042.27680127925	300.79796824183927	117	23:45:08
3130.0%	626000	-30075.14949526533	308.71494517707845	117	23:45:06
3135.0%	627000	-30002.910551221605	293.6411402196743	117	23:45:05
3140.0%	628000	-29810.994378363306	306.8539850985498	117	23:45:03
3145.0%	629000	-30000.09417897553	310.4908855717191	117	23:45:02
3150.0%	630000	-30004.12862079576	297.84575849924227	117	23:45:00
3155.0%	631000	-29827.590211618808	298.86983025049176	117	23:44:58
3160.0%	632000	-29955.864756138355	299.9484284260401	117	23:44:57
3165.0%	633000	-29991.71334817921	293.0421694631557	117	23:44:55
3170.0%	634000	-29876.49708596099	301.17352716222877	117	23:44:54
3175.0%	635000	-30023.517344252672	302.7158523817503	117	23:44:52
3180.0%	636000	-30138.267180971627	304.3620717076486	117	23:44:51
3185.0%	637000	-29972.938326931122	311.8952793409061	117	23:44:49
3190.0%	638000	-29997.471144732728	298.70096647863363	117	23:44:48
3195.0%	639000	-29863.59779500836	289.32810290497036	117	23:44:46
3200.0%	640000	-29851.791872002446	294.05345493765475	117	23:44:45
3205.0%	641000	-29998.983334886754	299.88340021090585	117	23:44:43
3210.0%	642000	-30014.99328207015	297.32433485120134	117	23:44:42
3215.0%	643000	-29675.341276816966	301.084977316555	117	23:44:40
3220.0%	644000	-30037.032070333167	313.9503133829519	117	23:44:39
3225.0%	645000	-29963.702032339817	293.82620001993513	117	23:44:37
3230.0%	646000	-29859.785821663594	296.4794212620763	117	23:44:35
3235.0%	647000	-30033.175320969545	303.709604543006	117	23:44:34
3240.0%	648000	-29749.75394099072	294.0738319504475	117	23:44:32
3245.0%	649000	-29940.31535083527	295.6512368685698	117	23:44:31
3250.0%	650000	-29613.282366425527	291.790331665011	117	23:44:29
3255.0%	651000	-30012.038347664435	299.6790658011418	117	23:44:28
3260.0%	652000	-29857.255954169406	301.5254519020801	117	23:44:26
3265.0%	653000	-29843.002500959818	298.6178119406155	117	23:44:25
3270.0%	654000	-29950.51240142359	293.06459998558427	117	23:44:23
3275.0%	655000	-29784.886846796056	300.39389233098785	117	23:44:22
3280.0%	656000	-29753.90865391816	305.52999827011985	117	23:44:20
3285.0%	657000	-29656.972055841266	297.9123722870816	117	23:44:18
3290.0%	658000	-30038.26503925724	301.2129862354134	117	23:44:17
3295.0%	659000	-30007.00555096357	300.8637088109865	117	23:44:15
3300.0%	660000	-29952.263254319783	292.97672229869795	117	23:44:14
3305.0%	661000	-29891.097110143834	300.5095253259861	117	23:44:12
3310.0%	662000	-30116.20853859189	307.689121328443	117	23:44:11
3315.0%	663000	-29679.55802150548	297.1468360280222	117	23:44:09
3320.0%	664000	-29889.538111137954	298.0054934691211	117	23:44:08
3325.0%	665000	-29854.98267062544	298.4011002944553	117	23:44:06
3330.0%	666000	-29786.711074771854	301.65352080677917	117	23:44:05
3335.0%	667000	-30116.964586161193	296.09903702792997	117	23:44:03
3340.0%	668000	-29837.696241759055	315.4045117304895	117	23:44:01
3345.0%	669000	-30022.354351260525	306.2153300904951	117	23:44:00
3350.0%	670000	-29667.285688793112	293.98719299368497	117	23:43:58
3355.0%	671000	-29630.480541159137	299.5968454337737	117	23:43:57
3360.0%	672000	-29818.957781146397	304.4726053140358	117	23:43:55
3365.0%	673000	-29967.599286990735	301.9891086594727	117	23:43:54
3370.0%	674000	-30354.991966535017	297.3922770580484	117	23:43:52
3375.0%	675000	-29987.255031607492	297.3674547759494	117	23:43:51
3380.0%	676000	-30189.72434156068	304.60038128466607	117	23:43:49
3385.0%	677000	-30136.87611927034	300.09063347824616	117	23:43:48
3390.0%	678000	-29888.25736055177	297.5741472051148	117	23:43:46
3395.0%	679000	-30189.399473116588	296.6730550644778	117	23:43:44
3400.0%	680000	-29910.124880386895	301.7732512398629	117	23:43:43
3405.0%	681000	-29538.498067539127	303.14314145891694	117	23:43:41
3410.0%	682000	-29971.63292984679	296.3747898003479	117	23:43:40
3415.0%	683000	-29767.763624655927	304.65718984811576	117	23:43:38
3420.0%	684000	-29722.85076951445	305.39975461768523	117	23:43:37
3425.0%	685000	-29618.97772973581	294.1699837542995	117	23:43:35
3430.0%	686000	-29696.328823710646	307.18122932430936	117	23:43:33
3435.0%	687000	-30124.146545142838	310.3602658349991	117	23:43:31
3440.0%	688000	-29740.196831213456	294.66667645353573	116	23:43:30
3445.0%	689000	-30095.67253966673	296.6038866364069	116	23:43:28
3450.0%	690000	-29900.16654345859	294.4239719872949	116	23:43:27
3455.0%	691000	-30016.211351243313	301.13002155137553	116	23:43:25
3460.0%	692000	-29923.28878015731	296.25375345334106	116	23:43:23
3465.0%	693000	-29931.009207057272	295.5943715582061	116	23:43:22
3470.0%	694000	-30213.458087602397	290.48509968501776	116	23:43:20
3475.0%	695000	-29658.511229819007	303.8333903379837	116	23:43:19
3480.0%	696000	-29774.671745563042	303.6944778234963	116	23:43:17
3485.0%	697000	-29862.573672537314	305.77406412316265	116	23:43:16
3490.0%	698000	-29853.386442153394	310.3537156257005	116	23:43:14
3495.0%	699000	-29940.440826332488	297.13796149925844	116	23:43:13
3500.0%	700000	-29929.453115639917	291.4371825586054	116	23:43:11
3505.0%	701000	-30128.383912306163	307.295179586468	116	23:43:09
3510.0%	702000	-29677.901750554272	297.4563156411023	116	23:43:08
3515.0%	703000	-30299.610868858494	301.89058642446986	116	23:43:06
3520.0%	704000	-29938.997527226544	294.93475707533344	116	23:43:05
3525.0%	705000	-30013.203708943416	303.37158439300515	116	23:43:03
3530.0%	706000	-29673.62824855515	296.2536366750886	116	23:43:02
3535.0%	707000	-29987.518881916098	298.58433423418194	116	23:43:00
3540.0%	708000	-29610.5206886167	292.71119580979257	116	23:42:59
3545.0%	709000	-29846.53753121273	300.71616653482613	116	23:42:57
3550.0%	710000	-29658.459248241357	303.2854376711484	116	23:42:56
3555.0%	711000	-29665.36749663434	310.3389571898211	116	23:42:52
3560.0%	712000	-29939.078997759498	296.8090887658353	116	23:42:50
3565.0%	713000	-30045.31582565012	299.0732074365742	116	23:42:49
3570.0%	714000	-29925.556355711597	295.0208784400355	116	23:42:47
3575.0%	715000	-29999.880211844982	306.0198791706318	116	23:42:46
3580.0%	716000	-29967.68971649598	289.000713246525	116	23:42:44
3585.0%	717000	-29897.2285747196	293.2684310193646	116	23:42:42
3590.0%	718000	-29888.182576258754	291.38374912675516	116	23:42:41
3595.0%	719000	-30074.58539763477	293.6172325439049	116	23:42:39
3600.0%	720000	-30164.71899811676	293.5844379408693	116	23:42:38
3605.0%	721000	-30021.924013424286	293.61250824441703	116	23:42:36
3610.0%	722000	-29944.297988517443	294.8784022232706	116	23:42:35
3615.0%	723000	-29811.591664737207	299.0912278877809	116	23:42:33
3620.0%	724000	-29579.236443878384	296.57381465284885	116	23:42:32
3625.0%	725000	-29921.081585144886	308.76358710439183	116	23:42:30
3630.0%	726000	-29706.43790438384	302.13697773485234	116	23:42:28
3635.0%	727000	-30076.74876757551	296.89276322081815	116	23:42:27
3640.0%	728000	-30017.35910573014	293.64976071192973	116	23:42:25
3645.0%	729000	-30074.22926270793	302.7909125155136	116	23:42:24
3650.0%	730000	-29870.258622739755	289.77752227158567	116	23:42:22
3655.0%	731000	-30026.545798940584	302.9656586490238	116	23:42:21
3660.0%	732000	-29965.975519237836	306.76371308288543	116	23:42:19
3665.0%	733000	-29878.787790248083	288.53036059186473	116	23:42:17
3670.0%	734000	-29947.143469820818	301.43514391573063	116	23:42:16
3675.0%	735000	-29650.567179082223	291.30395961685343	116	23:42:14
3680.0%	736000	-29876.49913115744	303.163524524468	116	23:42:13
3685.0%	737000	-29772.323064031167	301.0096647410188	116	23:42:11
3690.0%	738000	-29621.834821878	301.10218577288066	116	23:42:10
3695.0%	739000	-30080.214204781398	291.55915499054345	116	23:42:08
3700.0%	740000	-30134.483735751506	299.0344305706338	116	23:42:06
3705.0%	741000	-29486.515444361197	283.36835437481176	116	23:42:05
3710.0%	742000	-30150.74589556441	310.09169610774086	116	23:42:03
3715.0%	743000	-29727.43199288461	294.32844287147316	116	23:42:02
3720.0%	744000	-29812.67507792398	303.98382072776985	116	23:42:00
3725.0%	745000	-29862.415933043405	286.7121671548434	116	23:41:59
3730.0%	746000	-29848.18180591156	302.02965132401295	116	23:41:57
3735.0%	747000	-30063.894445650832	302.9447310880551	116	23:41:56
3740.0%	748000	-29972.83867269996	295.49576617090474	116	23:41:54
3745.0%	749000	-29775.4422285608	299.0537925592544	116	23:41:52
3750.0%	750000	-29936.736188172566	306.70986222885006	116	23:41:51
3755.0%	751000	-29819.588078375382	309.3832281202067	116	23:41:49
3760.0%	752000	-29890.628794504446	300.23175454706166	116	23:41:48
3765.0%	753000	-30030.067188789923	305.3578818261321	116	23:41:46
3770.0%	754000	-29979.368125007546	294.75448190574866	116	23:41:45
3775.0%	755000	-30091.162354575703	311.33555812902586	116	23:41:43
3780.0%	756000	-30137.922181731556	300.5489247947403	115	23:41:39
3785.0%	757000	-29749.745483912644	296.12726828033203	115	23:41:37
3790.0%	758000	-29773.338250152534	298.23552493013983	115	23:41:35
3795.0%	759000	-29882.872356624604	296.58163902066553	115	23:41:34
3800.0%	760000	-29661.952837127435	302.5145764731449	115	23:41:32
3805.0%	761000	-29870.90697994249	304.08608234713137	115	23:41:31
3810.0%	762000	-29664.884109709266	304.73849989242086	115	23:41:29
3815.0%	763000	-29766.724732319184	302.4610405731505	115	23:41:28
3820.0%	764000	-29968.73678406331	294.6518348065134	115	23:41:26
3825.0%	765000	-29603.788957359357	300.2479514886256	115	23:41:24
3830.0%	766000	-29966.649977170076	311.63004300628234	115	23:41:23
3835.0%	767000	-29880.3629574253	297.95744177284803	115	23:41:21
3840.0%	768000	-29914.13925468165	304.2707654013932	115	23:41:20
3845.0%	769000	-29766.440476773132	302.76791355129683	115	23:41:18
3850.0%	770000	-29712.444231369504	295.81529643014454	115	23:41:17
3855.0%	771000	-30133.105745366833	300.83835452399853	115	23:41:15
3860.0%	772000	-29870.953384814842	296.79212588171697	115	23:41:14
3865.0%	773000	-30050.566553604003	297.5552014988403	115	23:41:12
3870.0%	774000	-29775.034448622522	295.11365389514935	115	23:41:10
3875.0%	775000	-29851.10686883831	295.51799439400173	115	23:41:09
3880.0%	776000	-29686.23519863485	298.7925364320081	115	23:41:07
3885.0%	777000	-29823.407773128973	295.87721928897435	115	23:41:06
3890.0%	778000	-29632.545464301336	297.64821391192027	115	23:41:04
3895.0%	779000	-29780.29752838501	304.24515686220144	115	23:41:03
3900.0%	780000	-29757.193757485977	296.91890749574696	115	23:41:01
3905.0%	781000	-29680.71225584933	290.86520701472614	115	23:40:59
3910.0%	782000	-29861.44937043774	280.97140236739887	115	23:40:57
3915.0%	783000	-30177.319448748254	302.910220540121	115	23:40:56
3920.0%	784000	-29946.144518733636	287.8805477187476	115	23:40:54
3925.0%	785000	-30047.24340310681	296.10906210486496	115	23:40:53
3930.0%	786000	-29796.78876711239	293.39483087179366	115	23:40:51
3935.0%	787000	-29779.36551147414	300.49254727825877	115	23:40:50
3940.0%	788000	-29937.44719272718	306.17436836087916	115	23:40:48
3945.0%	789000	-29682.656799669436	307.6554189638621	115	23:40:46
3950.0%	790000	-29927.530646033207	303.16723898025026	115	23:40:45
3955.0%	791000	-29893.67378569444	291.75556259137784	115	23:40:43
3960.0%	792000	-29856.880677942536	299.708595682048	115	23:40:42
3965.0%	793000	-29990.867589498812	307.10724404342994	115	23:40:40
3970.0%	794000	-29683.646816425724	300.02143380512115	115	23:40:39
3975.0%	795000	-29846.447841688874	304.2656047989983	115	23:40:37
3980.0%	796000	-29720.009247169073	302.3161546177687	115	23:40:35
3985.0%	797000	-29982.505039238546	301.2746444782172	115	23:40:34
3990.0%	798000	-29789.939456914726	297.48004930288073	115	23:40:32
3995.0%	799000	-29497.178401257435	303.2951309002016	115	23:40:31
4000.0%	800000	-29934.885647254036	303.3290392945541	115	23:40:29
4005.0%	801000	-29705.21216934998	301.94639796231473	115	23:40:28
4010.0%	802000	-29862.105519725068	298.30782925005417	115	23:40:26
4015.0%	803000	-29753.036858005216	298.79674934383627	115	23:40:24
4020.0%	804000	-29965.24246052091	296.8280879226384	115	23:40:23
4025.0%	805000	-30209.01570762004	303.947249269313	115	23:40:21
4030.0%	806000	-29976.94775207207	311.6007068739909	115	23:40:20
4035.0%	807000	-30088.741896195803	292.76292221484863	115	23:40:18
4040.0%	808000	-29992.56374633088	300.7500118660598	115	23:40:16
4045.0%	809000	-29857.140555370133	297.4893106087588	115	23:40:15
4050.0%	810000	-30299.775863517047	303.43770597251364	115	23:40:13
4055.0%	811000	-29954.481252120604	291.427578033517	115	23:40:12
